time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
2.580000000000002,1.06000644958,0.279777215385,16.3821232189,0.00186681446308,6.19815804068,0.0,1.25582683232,0.317903660009,4.8227141691,-0.0824489922161,-0.0141842242241,0.0,458.23447238485653,457.66813986805784,458.092449724963,455.91550762739206
2.640000000000002,1.13675363975,0.298863257459,16.6705381963,6.27990682955,6.19704569272,0.0,1.30248743281,0.317878959955,4.79123347275,-0.0933523969562,-0.0291028635946,0.0,418.88445842466706,417.5848994102758,418.02652249708285,417.06852276465696
2.700000000000002,1.21665516178,0.317842696697,16.9609431733,6.27448081052,6.19510308038,0.0,1.36103042956,0.314208393873,4.88847807791,-0.085159420918,-0.0398938651163,0.0,459.1837460735279,458.3264165125489,458.75926323762036,459.402834125819
2.760000000000002,1.30004778966,0.336497789031,17.2564961444,6.26916841658,6.19300616926,0.0,1.41889704083,0.307118111008,4.96291637842,-0.0963367671745,-0.0265447752077,0.0,452.39607020474506,453.4692696619906,453.19561325554565,452.2897535685312
2.820000000000002,1.3869392311,0.354620270255,17.5564106405,6.26331569752,6.19138572291,0.0,1.4775936593,0.296398842448,5.03387651283,-0.10007706771,-0.0279490642768,0.0,453.5551379259412,453.44217265821976,451.7030059219167,451.3932388380579
2.880000000000002,1.47736399882,0.371987037798,17.8603940657,6.25793536566,6.19000196372,0.0,1.53666461818,0.281952286002,5.09856784858,-0.0743783449916,-0.0147439650918,0.0,450.06124131702023,451.12885500766225,451.01306834256053,453.0772916946978
2.940000000000002,1.57128372023,0.388405625352,18.1675110106,6.2537396373,6.18860427458,0.0,1.59404862557,0.264936583545,5.1384417342,-0.0622581876434,-0.0518937715939,0.0,446.05654990820756,443.01160254884735,443.4095321091001,444.40046962729906
3.000000000000002,1.66837259315,0.40382252352,18.4738260973,6.25006058933,6.18526181504,0.0,1.64250504906,0.248665415252,5.07229829291,-0.0595002499474,-0.0646981978771,0.0,410.242643918702,409.1014533029604,409.78575548403273,410.0278514397956
3.0600000000000023,1.7694253355,0.417862919911,18.7863188581,6.24631148313,6.18137132054,0.0,1.72626907821,0.218929403753,5.34276719123,-0.069242836756,-0.065129745833,0.0,512.7170915409735,512.6839494144211,512.0108522291569,511.31488320829476
3.1200000000000023,1.874981198,0.430246737837,19.1090051703,6.24198873832,6.1773524597,0.0,1.79258920858,0.193467637695,5.41300387674,-0.0783375187322,-0.0709653866128,0.0,456.8659818872028,456.3971479801978,456.9144009483124,456.1847551243068
3.1800000000000024,1.98458698763,0.441018968365,19.435833089,6.23781690615,6.17295240384,0.0,1.86129861733,0.165197803044,5.48081364173,-0.056060195434,-0.0785483738324,0.0,457.1780216648435,456.5692807379452,455.76219988614685,457.53581244480716
3.2400000000000024,2.09820148076,0.45009938338,19.764938599,6.23431140861,6.16817717589,0.0,1.92624103879,0.137187678755,5.48920697923,-0.0636298144678,-0.0817486846147,0.0,439.44572652195257,439.1751472696902,438.96067792913647,438.32950527679407
3.3000000000000025,2.21615509985,0.457281985731,20.0976412293,6.23083585754,6.16441439296,0.0,2.00588633207,0.101891360153,5.6001949428,-0.048443965514,-0.0395179559335,0.0,469.1765107956186,472.4411774101574,470.97137576254704,472.1424533806917
3.3600000000000025,2.33806001076,0.462671938271,20.4295468357,6.22812221772,6.16264332696,0.0,2.05779172952,0.0775554452179,5.46393175269,-0.0394674470342,-0.0146669814315,0.0,390.8826399270757,393.19172361891935,390.6936790432616,391.5284068949628
3.4200000000000026,2.46381194087,0.466238235609,20.7591908912,6.22593810277,6.16216728749,0.0,2.13392353998,0.0411257202702,5.523839697,-0.0308858660903,0.00294681401739,0.0,454.3074123103786,455.7178601221659,456.0886354007549,456.77305406754505
3.4800000000000026,2.59382121199,0.467724914691,21.0898942883,6.22444261599,6.16268469444,0.0,2.19965620333,0.00829057718479,5.49968334777,-0.0150846829365,0.0180708061868,0.0,428.51908765605754,429.80295989767615,429.38201805871165,430.72053430144
